experiment,task,size_label,n_vars,seed,algorithm,profile,solution,cost,optimum,feasible,construction_s,solver_s,complete_local_s,cost_vector_bytes,evals,success_prob,classical_seed_s,delay_s,gap,staleness_loss,deadline_miss,utility,timing_evidence
clearaccept_main,channel,6,6,6,qaoa_warm,nominal,51,3.141942958411521,3.141942958411521,True,5.1166978664696217e-05,0.005467166076414287,0.005518333055078983,576,107,0.03666853864958812,5.224999040365219e-05,8.6534,0.0,0.6128390141731178,True,-2.612839014173118,modeled_qpu
clearaccept_main,channel,6,6,7,task_specific,local,39,1.5617157320647332,1.5617157320647332,True,6.087496876716614e-05,5.379202775657177e-05,0.00011466699652373791,576,24,,,5.379202775657177e-05,0.0,3.829206573206828e-06,False,-3.829206573206828e-06,measured_local
clearaccept_main,channel,6,6,7,milp,local,39,1.5617157320647332,1.5617157320647332,True,6.087496876716614e-05,0.011810166062787175,0.011871041031554341,576,1,,,0.011810166062787175,0.0,0.000840711298762369,False,-0.000840711298762369,measured_local
clearaccept_main,channel,6,6,7,qaoa_warm,nominal,39,1.5617157320647332,1.5617157320647332,True,6.087496876716614e-05,0.005590167012996972,0.005651041981764138,576,107,0.3409030465183698,5.8125006034970284e-05,8.6534,0.0,0.6159956696657486,True,-2.6159956696657485,modeled_qpu
clearaccept_main,channel,6,6,8,task_specific,local,42,6.070287988603591,4.761995095013317,True,5.8292062021791935e-05,4.733400419354439e-05,0.00010562606621533632,576,24,,,4.733400419354439e-05,0.2270555375381226,2.234144687113351e-06,False,-0.22705777168280972,measured_local
clearaccept_main,channel,6,6,8,milp,local,11,4.761995095013317,4.761995095013317,True,5.8292062021791935e-05,0.02207304199691862,0.02213133405894041,576,1,,,0.02207304199691862,0.0,0.0010418381108051559,False,-0.0010418381108051559,measured_local
clearaccept_main,channel,6,6,8,qaoa_warm,nominal,52,4.761995095013317,4.761995095013317,True,5.8292062021791935e-05,0.0048296250170096755,0.0048879170790314674,576,96,0.07122669265676287,5.5875047110021114e-05,7.815200000000001,0.0,0.3688740865305786,True,-2.3688740865305786,modeled_qpu
clearaccept_main,channel,6,6,9,task_specific,local,25,2.680854208856899,1.2314461765864597,True,5.408294964581728e-05,4.533305764198303e-05,9.941600728780031e-05,576,24,,,4.533305764198303e-05,0.6495375274915489,2.365395161358484e-06,False,-0.6495398928867103,measured_local
clearaccept_main,channel,6,6,9,milp,local,18,1.2314461765864597,1.2314461765864597,True,5.408294964581728e-05,0.011302166967652738,0.011356249917298555,576,1,,,0.011302166967652738,0.0,0.0005897261832476304,False,-0.0005897261832476304,measured_local
clearaccept_main,channel,6,6,9,qaoa_warm,nominal,45,1.2314461765864597,1.2314461765864597,True,5.408294964581728e-05,0.005384125048294663,0.005438207997940481,576,101,0.05732897510285435,5.370797589421272e-05,8.196200000000001,0.0,0.42766256744993614,True,-2.427662567449936,modeled_qpu
clearaccept_main,channel,6,6,10,task_specific,local,50,2.533522420217089,2.533522420217089,True,5.1875016652047634e-05,4.608393646776676e-05,9.79589531198144e-05,576,24,,,4.608393646776676e-05,0.0,1.3560990563019478e-06,False,-1.3560990563019478e-06,measured_local
clearaccept_main,channel,6,6,10,milp,local,50,2.533522420217089,2.533522420217089,True,5.1875016652047634e-05,0.012039417051710188,0.012091292068362236,576,1,,,0.012039417051710188,0.0,0.0003542805444510881,False,-0.0003542805444510881,measured_local
clearaccept_main,channel,6,6,10,qaoa_warm,nominal,50,2.533522420217089,2.533522420217089,True,5.1875016652047634e-05,0.005025334074161947,0.005077209090813994,576,99,0.3601640775628121,5.6292046792805195e-05,8.043800000000001,0.0,0.23670264359276905,True,-2.236702643592769,modeled_qpu
clearaccept_main,channel,6,6,11,task_specific,local,49,1.3430912759841245,1.3430912759841245,True,5.791708827018738e-05,4.5874970965087414e-05,0.00010379205923527479,576,24,,,4.5874970965087414e-05,0.0,7.570792110643101e-07,False,-7.570792110643101e-07,measured_local
clearaccept_main,channel,6,6,11,milp,local,49,1.3430912759841245,1.3430912759841245,True,5.791708827018738e-05,0.012935124919749796,0.012993042008019984,576,1,,,0.012935124919749796,0.0,0.0002134696537838738,False,-0.0002134696537838738,measured_local
clearaccept_main,channel,6,6,11,qaoa_warm,nominal,49,1.3430912759841245,1.3430912759841245,True,5.791708827018738e-05,0.005107374978251755,0.005165292066521943,576,96,0.38881979040402787,5.6458055041730404e-05,7.815200000000001,0.0,0.12897502332617602,True,-2.128975023326176,modeled_qpu
clearaccept_main,channel,6,6,12,task_specific,local,37,3.0889015533155932,1.857436276698151,True,5.491706542670727e-05,4.883401561528444e-05,0.00010375108104199171,576,24,,,4.883401561528444e-05,0.4309685877021326,3.493300005840707e-06,False,-0.4309720810021384,measured_local
clearaccept_main,channel,6,6,12,milp,local,7,1.857436276698151,1.857436276698151,True,5.491706542670727e-05,0.011863333056680858,0.011918250122107565,576,1,,,0.011863333056680858,0.0,0.0008486334968370408,False,-0.0008486334968370408,measured_local
clearaccept_main,channel,6,6,12,qaoa_warm,nominal,7,1.857436276698151,1.857436276698151,True,5.491706542670727e-05,0.005247332970611751,0.005302250036038458,576,102,0.08233491406107053,4.912505391985178e-05,8.272400000000001,0.0,0.5917591376465047,True,-2.5917591376465046,modeled_qpu
clearaccept_main,channel,6,6,13,task_specific,local,42,3.049469626291395,1.1516551113882172,True,5.2999937906861305e-05,4.566705320030451e-05,9.866699110716581e-05,576,24,,,4.566705320030451e-05,0.882025425384617,1.8160175494348158e-06,False,-0.8820272414021665,measured_local
clearaccept_main,channel,6,6,13,milp,local,24,1.1516551113882172,1.1516551113882172,True,5.2999937906861305e-05,0.007505125016905367,0.007558124954812229,576,1,,,0.007505125016905367,0.0,0.0002984523367781378,False,-0.0002984523367781378,measured_local
clearaccept_main,channel,6,6,13,qaoa_warm,nominal,39,1.1516551113882172,1.1516551113882172,True,5.2999937906861305e-05,0.004879583953879774,0.004932583891786635,576,95,0.06329221489100582,5.029095336794853e-05,7.739000000000001,0.0,0.3077527195247695,True,-2.3077527195247693,modeled_qpu
clearaccept_main,channel,6,6,14,task_specific,local,18,3.155565681129726,2.876227444841448,True,5.212496034801006e-05,4.454096779227257e-05,9.666592814028263e-05,576,24,,,4.454096779227257e-05,0.07206445964878201,4.6066533102790774e-07,False,-0.07206492031411305,measured_local
clearaccept_main,channel,6,6,14,milp,local,44,2.876227444841448,2.876227444841448,True,5.212496034801006e-05,0.022708541015163064,0.022760665975511074,576,1,,,0.022708541015163064,0.0,0.0002348632749225041,False,-0.0002348632749225041,measured_local
clearaccept_main,channel,6,6,14,qaoa_warm,nominal,19,2.876227444841448,2.876227444841448,True,5.212496034801006e-05,0.005441916990093887,0.005494041950441897,576,108,0.12462407085132092,4.741596058011055e-05,8.7296,0.0,0.09028596083713523,True,-2.0902859608371354,modeled_qpu
clearaccept_main,channel,6,6,15,task_specific,local,19,2.211645953824923,1.5739490431701018,True,5.1083043217658997e-05,4.5625027269124985e-05,9.670807048678398e-05,576,24,,,4.5625027269124985e-05,0.2477504021872271,1.128652840910716e-06,False,-0.247751530840068,measured_local
clearaccept_main,channel,6,6,15,milp,local,13,1.5739490431701018,1.5739490431701018,True,5.1083043217658997e-05,0.012001874973066151,0.01205295801628381,576,1,,,0.012001874973066151,0.0,0.00029689736303506925,False,-0.00029689736303506925,measured_local
clearaccept_main,channel,6,6,15,qaoa_warm,nominal,50,1.5739490431701018,1.5739490431701018,True,5.1083043217658997e-05,0.004999459022656083,0.005050542065873742,576,97,0.06728331646110855,5.283299833536148e-05,7.8914,0.0,0.19521415244808113,True,-2.1952141524480813,modeled_qpu
clearaccept_main,channel,6,6,16,task_specific,local,28,3.157297787566354,2.744888058863449,True,5.791708827018738e-05,4.5666005462408066e-05,0.00010358309373259544,576,24,,,4.5666005462408066e-05,0.11012604975649627,9.064636230857343e-07,False,-0.11012695622011935,measured_local
clearaccept_main,channel,6,6,16,milp,local,42,2.744888058863449,2.744888058863449,True,5.791708827018738e-05,0.01183404098264873,0.011891958070918918,576,1,,,0.01183404098264873,0.0,0.00023490400695780865,False,-0.00023490400695780865,measured_local
clearaccept_main,channel,6,6,16,qaoa_warm,nominal,21,2.744888058863449,2.744888058863449,True,5.791708827018738e-05,0.004996499978005886,0.0050544170662760735,576,96,0.07300951438730285,6.65419502183795e-05,7.815200000000001,0.0,0.1551305929959495,True,-2.1551305929959494,modeled_qpu
clearaccept_main,channel,6,6,17,task_specific,local,56,3.862232292999878,3.324205311790928,True,5.991698708385229e-05,4.758394788950682e-05,0.00010750093497335911,576,24,,,4.758394788950682e-05,0.12442216370760592,2.451973079197426e-06,False,-0.12442461568068512,measured_local
clearaccept_main,channel,6,6,17,milp,local,38,3.324205311790928,3.324205311790928,True,5.991698708385229e-05,0.019891042029485106,0.01995095901656896,576,1,,,0.019891042029485106,0.0,0.0010249737934047555,False,-0.0010249737934047555,measured_local
clearaccept_main,channel,6,6,17,qaoa_warm,nominal,25,3.324205311790928,3.324205311790928,True,5.991698708385229e-05,0.005243249936029315,0.005303166923113167,576,104,0.05980352664440832,4.64998884126544e-05,8.424800000000001,0.0,0.43412502984389467,True,-2.434125029843895,modeled_qpu
clearaccept_main,channel,6,6,18,task_specific,local,35,2.153379216578286,2.153379216578286,True,4.9625057727098465e-05,4.316703416407108e-05,9.279209189116955e-05,576,24,,,4.316703416407108e-05,0.0,9.01457262216972e-07,False,-9.01457262216972e-07,measured_local
clearaccept_main,channel,6,6,18,milp,local,28,2.153379216578286,2.153379216578286,True,4.9625057727098465e-05,0.011614666087552905,0.011664291145280004,576,1,,,0.011614666087552905,0.0,0.0002425490955216997,False,-0.0002425490955216997,measured_local
clearaccept_main,channel,6,6,18,qaoa_warm,nominal,35,2.153379216578286,2.153379216578286,True,4.9625057727098465e-05,0.005125834024511278,0.005175459082238376,576,98,0.44748821116702386,5.3750001825392246e-05,7.9676,0.0,0.1663874069999941,True,-2.166387406999994,modeled_qpu
clearaccept_main,channel,6,6,19,task_specific,local,51,1.5875851971350665,1.5875851971350665,True,5.558400880545378e-05,4.579196684062481e-05,0.00010137597564607859,576,24,,,4.579196684062481e-05,0.0,3.5053189835301012e-06,False,-3.5053189835301012e-06,measured_local
clearaccept_main,channel,6,6,19,milp,local,12,1.5875851971350665,1.5875851971350665,True,5.558400880545378e-05,0.012086665956303477,0.012142249965108931,576,1,,,0.012086665956303477,0.0,0.0009252194772868047,False,-0.0009252194772868047,measured_local
clearaccept_main,channel,6,6,19,qaoa_warm,nominal,51,1.5875851971350665,1.5875851971350665,True,5.558400880545378e-05,0.004945916938595474,0.0050015009474009275,576,95,0.3190809314686609,5.16669824719429e-05,7.739000000000001,0.0,0.5924109726047598,True,-2.59241097260476,modeled_qpu
clearaccept_main,channel,6,6,20,task_specific,local,22,2.994929204737875,2.994929204737875,True,6.3000014051795e-05,5.0709000788629055e-05,0.00011370901484042406,576,24,,,5.0709000788629055e-05,0.0,2.393751551829621e-06,False,-2.393751551829621e-06,measured_local
clearaccept_main,channel,6,6,20,milp,local,41,2.994929204737875,2.994929204737875,True,6.3000014051795e-05,0.00895737495739013,0.009020374971441925,576,1,,,0.00895737495739013,0.0,0.0004228387440318186,False,-0.0004228387440318186,measured_local
clearaccept_main,channel,6,6,20,qaoa_warm,nominal,22,2.994929204737875,2.994929204737875,True,6.3000014051795e-05,0.005136791965924203,0.005199791979975998,576,102,0.37645816118996417,5.5165961384773254e-05,8.272400000000001,0.0,0.3905040531146841,True,-2.390504053114684,modeled_qpu
clearaccept_main,channel,6,6,21,task_specific,local,14,0.7622211228284784,0.7622211228284784,True,5.2749994210898876e-05,4.41248994320631e-05,9.687489364296198e-05,576,24,,,4.41248994320631e-05,0.0,1.7434701333430453e-06,False,-1.7434701333430453e-06,measured_local
clearaccept_main,channel,6,6,21,milp,local,14,0.7622211228284784,0.7622211228284784,True,5.2749994210898876e-05,0.011340292054228485,0.011393042048439384,576,1,,,0.011340292054228485,0.0,0.0004480794461724709,False,-0.0004480794461724709,measured_local
clearaccept_main,channel,6,6,21,qaoa_warm,nominal,14,0.7622211228284784,0.7622211228284784,True,5.2749994210898876e-05,0.005100624985061586,0.005153374979272485,576,101,0.4520475288644588,4.7874986194074154e-05,8.196200000000001,0.0,0.3238495745221494,True,-2.3238495745221495,modeled_qpu
clearaccept_main,channel,6,6,22,task_specific,local,45,3.486335946599789,3.486335946599789,True,4.5082997530698776e-05,4.2917090468108654e-05,8.800008799880743e-05,576,24,,,4.2917090468108654e-05,0.0,1.4371421366392572e-06,False,-1.4371421366392572e-06,measured_local
clearaccept_main,channel,6,6,22,milp,local,18,3.486335946599789,3.486335946599789,True,4.5082997530698776e-05,0.016390583012253046,0.016435666009783745,576,1,,,0.016390583012253046,0.0,0.000548862871039602,False,-0.000548862871039602,measured_local
clearaccept_main,channel,6,6,22,qaoa_warm,nominal,45,3.486335946599789,3.486335946599789,True,4.5082997530698776e-05,0.005124665913172066,0.005169748910702765,576,100,0.3275874010051593,5.170807708054781e-05,8.120000000000001,0.0,0.2719101882776129,True,-2.2719101882776127,modeled_qpu
clearaccept_main,channel,6,6,23,task_specific,local,6,2.2875847316059312,2.2875847316059312,True,4.666706081479788e-05,4.449998959898949e-05,9.116705041378736e-05,576,24,,,4.449998959898949e-05,0.0,2.8833395236617736e-06,False,-2.8833395236617736e-06,measured_local
clearaccept_main,channel,6,6,23,milp,local,6,2.2875847316059312,2.2875847316059312,True,4.666706081479788e-05,0.007390124956145883,0.0074367920169606805,576,1,,,0.007390124956145883,0.0,0.00047883695171332193,False,-0.00047883695171332193,measured_local
clearaccept_main,channel,6,6,23,qaoa_warm,nominal,6,2.2875847316059312,2.2875847316059312,True,4.666706081479788e-05,0.005126416916027665,0.005173083976842463,576,100,0.3341579626603605,5.545793101191521e-05,8.120000000000001,0.0,0.5261285933573626,True,-2.5261285933573627,modeled_qpu
clearaccept_main,channel,6,6,24,task_specific,local,7,4.419437928226072,2.724683588651197,True,5.7124998420476913e-05,5.0292001105844975e-05,0.00010741699952632189,576,24,,,5.0292001105844975e-05,0.45500625737408995,3.0748215969433077e-06,False,-0.4550093321956869,measured_local
clearaccept_main,channel,6,6,24,milp,local,33,2.724683588651197,2.724683588651197,True,5.7124998420476913e-05,0.011659332900308073,0.01171645789872855,576,1,,,0.011659332900308073,0.0,0.0007128443454132581,False,-0.0007128443454132581,measured_local
clearaccept_main,channel,6,6,24,qaoa_warm,nominal,33,2.724683588651197,2.724683588651197,True,5.7124998420476913e-05,0.005441832938231528,0.005498957936652005,576,104,0.045687009317103844,6.125005893409252e-05,8.424800000000001,0.0,0.5150870202084147,True,-2.515087020208415,modeled_qpu
clearaccept_main,channel,6,6,25,task_specific,local,37,3.8547031296779126,3.513161712562085,True,5.41249755769968e-05,4.583399277180433e-05,9.995896834880114e-05,576,24,,,4.583399277180433e-05,0.07567675143684077,3.4872245694709697e-06,False,-0.07568023866141024,measured_local
clearaccept_main,channel,6,6,25,milp,local,25,3.513161712562085,3.513161712562085,True,5.41249755769968e-05,0.008168917032890022,0.008223042008467019,576,0,,,0.008168917032890022,0.0,0.0006215222907786514,False,-0.0006215222907786514,measured_local
clearaccept_main,channel,6,6,25,qaoa_warm,nominal,38,3.513161712562085,3.513161712562085,True,5.41249755769968e-05,0.0050823340425267816,0.005136459018103778,576,101,0.066482888355198,5.7999975979328156e-05,8.196200000000001,0.0,0.6235980827286932,True,-2.623598082728693,modeled_qpu
clearaccept_main,channel,6,6,26,task_specific,local,25,2.511581232196857,2.511581232196857,True,5.5750017054378986e-05,4.545797128230333e-05,0.00010120798833668232,576,24,,,4.545797128230333e-05,0.0,2.0266300406845567e-06,False,-2.0266300406845567e-06,measured_local
clearaccept_main,channel,6,6,26,milp,local,25,2.511581232196857,2.511581232196857,True,5.5750017054378986e-05,0.010680875042453408,0.010736625059507787,576,1,,,0.010680875042453408,0.0,0.00047618012003674295,False,-0.00047618012003674295,measured_local
clearaccept_main,channel,6,6,26,qaoa_warm,nominal,25,2.511581232196857,2.511581232196857,True,5.5750017054378986e-05,0.00489733403082937,0.004953084047883749,576,97,0.41067008467531246,5.391694139689207e-05,7.8914,0.0,0.35181834674800194,True,-2.351818346748002,modeled_qpu
clearaccept_main,channel,6,6,27,task_specific,local,49,2.1305622466023038,2.1305622466023038,True,4.549999721348286e-05,4.466704558581114e-05,9.0167042799294e-05,576,24,,,4.466704558581114e-05,0.0,2.1857208350983507e-06,False,-2.1857208350983507e-06,measured_local
clearaccept_main,channel,6,6,27,milp,local,14,2.1305622466023038,2.1305622466023038,True,4.549999721348286e-05,0.011970084044151008,0.012015584041364491,576,1,,,0.011970084044151008,0.0,0.0005857397047430905,False,-0.0005857397047430905,measured_local
clearaccept_main,channel,6,6,27,qaoa_warm,nominal,49,2.1305622466023038,2.1305622466023038,True,4.549999721348286e-05,0.0054004580015316606,0.005445957998745143,576,105,0.47482881324097787,5.3292023949325085e-05,8.501000000000001,0.0,0.4159848177886525,True,-2.4159848177886527,modeled_qpu
clearaccept_main,channel,6,6,28,task_specific,local,56,1.7479586675785281,1.7479586675785281,True,4.8332964070141315e-05,4.475004971027374e-05,9.308301378041506e-05,576,24,,,4.475004971027374e-05,0.0,1.1619690774319853e-06,False,-1.1619690774319853e-06,measured_local
clearaccept_main,channel,6,6,28,milp,local,7,1.7479586675785281,1.7479586675785281,True,4.8332964070141315e-05,0.005993875092826784,0.006042208056896925,576,1,,,0.005993875092826784,0.0,0.0001556355257021208,False,-0.0001556355257021208,measured_local
clearaccept_main,channel,6,6,28,qaoa_warm,nominal,56,1.7479586675785281,1.7479586675785281,True,4.8332964070141315e-05,0.005363791948184371,0.005412124912254512,576,101,0.4917225314520418,5.1582930609583855e-05,8.196200000000001,0.0,0.21282056699618762,True,-2.2128205669961876,modeled_qpu
clearaccept_main,channel,6,6,29,task_specific,local,21,3.5778448023246305,3.5778448023246305,True,6.154191214591265e-05,4.8291985876858234e-05,0.00010983389802277088,576,24,,,4.8291985876858234e-05,0.0,1.3124280622824229e-06,False,-1.3124280622824229e-06,measured_local
clearaccept_main,channel,6,6,29,milp,local,42,3.5778448023246305,3.5778448023246305,True,6.154191214591265e-05,0.012990582967177033,0.013052124879322946,576,1,,,0.012990582967177033,0.0,0.00035304420230316657,False,-0.00035304420230316657,measured_local
clearaccept_main,channel,6,6,29,qaoa_warm,nominal,21,3.5778448023246305,3.5778448023246305,True,6.154191214591265e-05,0.005259374971501529,0.005320916883647442,576,102,0.4026572533575774,5.100003909319639e-05,8.272400000000001,0.0,0.22481846015008908,True,-2.224818460150089,modeled_qpu
clearaccept_main,channel,8,8,0,task_specific,local,198,3.7032723878740432,3.5388414609090275,True,8.837494533509016e-05,6.145797669887543e-05,0.0001498329220339656,2304,32,,,6.145797669887543e-05,0.03622751056215211,1.1504213816159638e-06,False,-0.03622866098353372,measured_local
clearaccept_main,channel,8,8,0,milp,local,165,3.5388414609090275,3.5388414609090275,True,8.837494533509016e-05,0.04582254192791879,0.04591091687325388,2304,1,,,0.04582254192791879,0.0,0.0008577443454111688,False,-0.0008577443454111688,measured_local
clearaccept_main,channel,8,8,0,qaoa_warm,nominal,165,3.5388414609090275,3.5388414609090275,True,8.837494533509016e-05,0.006438583019189537,0.006526957964524627,2304,94,0.01661349210637306,7.220800034701824e-05,7.662800000000001,0.0,0.14343864599122275,True,-2.143438645991223,modeled_qpu
clearaccept_main,channel,8,8,1,task_specific,local,75,3.782517554441484,3.782517554441484,True,7.458298932760954e-05,5.77080063521862e-05,0.00013229099567979574,2304,32,,,5.77080063521862e-05,0.0,1.7235335301964326e-06,False,-1.7235335301964326e-06,measured_local
clearaccept_main,channel,8,8,1,milp,local,75,3.782517554441484,3.782517554441484,True,7.458298932760954e-05,0.016807082924060524,0.016881665913388133,2304,1,,,0.016807082924060524,0.0,0.0005019679728255386,False,-0.0005019679728255386,measured_local
clearaccept_main,channel,8,8,1,qaoa_warm,nominal,75,3.782517554441484,3.782517554441484,True,7.458298932760954e-05,0.006742375087924302,0.006816958077251911,2304,97,0.35045607199061507,6.350001785904169e-05,7.8914,0.0,0.23568813687976012,True,-2.23568813687976,modeled_qpu
clearaccept_main,channel,8,8,2,task_specific,local,198,4.260527091990648,3.2850956013084476,True,8.216698188334703e-05,6.0125021263957024e-05,0.00014229200314730406,2304,32,,,6.0125021263957024e-05,0.2276335422678443,3.93647997637395e-06,False,-0.22763747874782067,measured_local
clearaccept_main,channel,8,8,2,milp,local,138,3.2850956013084476,3.2850956013084476,True,8.216698188334703e-05,0.030091249966062605,0.030173416947945952,2304,1,,,0.030091249966062605,0.0,0.0019701215977195475,False,-0.0019701215977195475,measured_local
clearaccept_main,channel,8,8,2,qaoa_warm,nominal,138,3.2850956013084476,3.2850956013084476,True,8.216698188334703e-05,0.007096750079654157,0.007178917061537504,2304,100,0.02099720238037882,6.995792500674725e-05,8.120000000000001,0.0,0.5316292075445466,True,-2.5316292075445466,modeled_qpu
clearaccept_main,channel,8,8,3,task_specific,local,13,6.44735094148242,6.44735094148242,True,7.958302740007639e-05,5.737494211643934e-05,0.00013695796951651573,2304,32,,,5.737494211643934e-05,0.0,1.6249347011966274e-06,False,-1.6249347011966274e-06,measured_local
clearaccept_main,channel,8,8,3,milp,local,242,6.44735094148242,6.44735094148242,True,7.958302740007639e-05,0.027812208980321884,0.02789179200772196,2304,1,,,0.027812208980321884,0.0,0.0007876787639687845,False,-0.0007876787639687845,measured_local
clearaccept_main,channel,8,8,3,qaoa_warm,nominal,13,6.44735094148242,6.44735094148242,True,7.958302740007639e-05,0.007708874996751547,0.007788458024151623,2304,109,0.21165755658944635,6.850005593150854e-05,8.8058,0.0,0.2493919725924642,True,-2.249391972592464,modeled_qpu
clearaccept_main,channel,8,8,4,task_specific,local,71,2.8739514810231785,2.8739514810231785,True,8.995796088129282e-05,6.287498399615288e-05,0.0001528329448774457,2304,32,,,6.287498399615288e-05,0.0,2.762717224488175e-06,False,-2.762717224488175e-06,measured_local
clearaccept_main,channel,8,8,4,milp,local,71,2.8739514810231785,2.8739514810231785,True,8.995796088129282e-05,0.024325957987457514,0.024415915948338807,2304,1,,,0.024325957987457514,0.0,0.0010688788905017725,False,-0.0010688788905017725,measured_local
